127.0.0.1 - - [27/Nov/2018:11:46:55 +0530] "GET / HTTP/1.1" 404 1073
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:30 +0530] "GET /project2_frontend/controllers/UserController.js HTTP/1.1" 200 729
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:30 +0530] "GET /project2_frontend/services/UserService.js HTTP/1.1" 200 488
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:30 +0530] "GET /project2_frontend/controllers/jobcontroller.js HTTP/1.1" 200 684
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:30 +0530] "GET /project2_frontend/services/JobService.js HTTP/1.1" 200 328
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:30 +0530] "GET /project2_frontend/controllers/blogcontroller.js HTTP/1.1" 200 1197
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:30 +0530] "GET /project2_frontend/services/blogservice.js HTTP/1.1" 200 1687
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:30 +0530] "GET /project2_frontend/controllers/blogindetailcontroller.js HTTP/1.1" 200 3166
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:30 +0530] "GET /project2_frontend/services/notificationservice.js HTTP/1.1" 200 610
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:30 +0530] "GET /project2_frontend/controllers/notificationcontroller.js HTTP/1.1" 200 950
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:30 +0530] "GET /project2_frontend/services/FriendService.js HTTP/1.1" 200 998
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:30 +0530] "GET /project2_frontend/controllers/FriendController.js HTTP/1.1" 200 2139
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:30 +0530] "GET /project2_frontend/services/chatservice.js HTTP/1.1" 200 694
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:30 +0530] "GET /project2_frontend/controllers/chatcontroller.js HTTP/1.1" 200 2885
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:30 +0530] "GET /project2_frontend/js/sockjs/sockjs.min.js HTTP/1.1" 200 33887
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:30 +0530] "GET /project2_frontend/js/stomp/dist/stomp.min.js HTTP/1.1" 200 6060
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:31 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:31 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:31 +0530] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:32 +0530] "GET /project2_frontend/views/home.html HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:58:33 +0530] "GET /project2_frontend/views/login.html HTTP/1.1" 200 286
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:59:19 +0530] "PUT /project2_middleware/login HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:59:19 +0530] "GET /project2_middleware/getimage?email=tri@gmail.com HTTP/1.1" 200 11998
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:59:19 +0530] "GET /project2_middleware/getallnotifications HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:59:33 +0530] "GET /project2_frontend/views/jobs.html HTTP/1.1" 200 1305
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:59:33 +0530] "GET /project2_middleware/getalljobs HTTP/1.1" 200 729
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:59:38 +0530] "GET /project2_frontend/views/blogform.html HTTP/1.1" 200 297
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:59:41 +0530] "GET /project2_frontend/views/blogsApproved.html HTTP/1.1" 200 701
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:59:41 +0530] "GET /project2_middleware/blogsapproved HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:59:48 +0530] "GET /project2_frontend/views/suggestedusers.html HTTP/1.1" 200 721
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:59:48 +0530] "GET /project2_middleware/pendingrequests HTTP/1.1" 200 346
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:59:48 +0530] "GET /project2_middleware/suggestedusers HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:59:48 +0530] "GET /project2_middleware/friends HTTP/1.1" 200 620
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:59:52 +0530] "GET /project2_frontend/views/chat.html HTTP/1.1" 200 2521
0:0:0:0:0:0:0:1 - - [27/Nov/2018:11:59:52 +0530] "GET /project2_frontend/assets/common/portfolio.css HTTP/1.1" 200 1187
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:00:02 +0530] "GET /project2_middleware/chatmodule/info HTTP/1.1" 200 79
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:00:02 +0530] "GET /project2_middleware/chatmodule/841/8k6mhpmt/websocket HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:00:48 +0530] "PUT /project2_middleware/logout HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:01:01 +0530] "PUT /project2_middleware/logout HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:02:51 +0530] "PUT /project2_middleware/login HTTP/1.1" 401 102
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:02:58 +0530] "PUT /project2_middleware/login HTTP/1.1" 401 102
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:01 +0530] "PUT /project2_middleware/login HTTP/1.1" 401 102
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/resources/css/notificationcss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/resources/css/thumbsupcolor.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/controllers/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/services/UserService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/controllers/jobcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/services/JobService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/controllers/blogcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/services/blogservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/controllers/blogindetailcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/services/notificationservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/controllers/notificationcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/services/FriendService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/controllers/FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/services/chatservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/controllers/chatcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/js/sockjs/sockjs.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:12 +0530] "GET /project2_frontend/js/stomp/dist/stomp.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:15 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:15 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:16 +0530] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:16 +0530] "GET /project2_frontend/views/home.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:59 +0530] "PUT /project2_middleware/login HTTP/1.1" 200 163
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:59 +0530] "GET /project2_middleware/getimage?email=arpit_agr@gmail.com HTTP/1.1" 200 5066
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:03:59 +0530] "GET /project2_middleware/getallnotifications HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:04:06 +0530] "GET /project2_middleware/suggestedusers HTTP/1.1" 200 457
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:04:06 +0530] "GET /project2_middleware/pendingrequests HTTP/1.1" 200 356
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:04:06 +0530] "GET /project2_middleware/friends HTTP/1.1" 200 157
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:04:20 +0530] "GET /project2_middleware/pendingrequests HTTP/1.1" 200 356
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:04:20 +0530] "GET /project2_middleware/suggestedusers HTTP/1.1" 200 457
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:04:20 +0530] "GET /project2_middleware/friends HTTP/1.1" 200 157
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:06:23 +0530] "PUT /project2_middleware/logout HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:06:28 +0530] "GET /project2_middleware/pendingrequests HTTP/1.1" 401 78
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:06:28 +0530] "GET /project2_middleware/suggestedusers HTTP/1.1" 401 78
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:06:28 +0530] "GET /project2_middleware/friends HTTP/1.1" 401 78
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:16:02 +0530] "GET null null" 400 2318
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:11 +0530] "POST /project2_middleware/register HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:33 +0530] "PUT /project2_middleware/login HTTP/1.1" 200 151
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:33 +0530] "GET /project2_middleware/getimage?email=amal@gmail.com HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:33 +0530] "GET /project2_middleware/getallnotifications HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:39 +0530] "GET /project2_frontend/js/fileinput.min.js?_=1543300395937 HTTP/1.1" 200 81942
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:39 +0530] "GET /project2_frontend/themes/explorer/theme.js?_=1543300395938 HTTP/1.1" 200 2802
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:46 +0530] "GET /project2_frontend/resources/img/loading.gif HTTP/1.1" 404 1128
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:48 +0530] "GET /project2_frontend/resources/img/loading-sm.gif HTTP/1.1" 404 1131
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:48 +0530] "POST /project2_middleware/uploadprofilepic HTTP/1.1" 200 357986
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/resources/css/notificationcss.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/resources/css/thumbsupcolor.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/controllers/UserController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/services/UserService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/controllers/jobcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/services/JobService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/controllers/blogcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/services/blogservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/controllers/blogindetailcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/services/notificationservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/controllers/notificationcontroller.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/services/FriendService.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/controllers/FriendController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/services/chatservice.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2018:12:17:54 +0530] "GET /project2_frontend/controllers/chatcontroller.js HTTP/1.1" 304 -
